fight_id,event_date,weight_class,A_id,B_id,label,d_pf_win_pct,d_pf_win_pct_last5,d_pf_win_streak,d_pf_total_fights,d_pf_days_since_last,d_pf_fights_last_365d,d_car_sig_str_acc,d_car_sig_str_att_pervol,d_car_td_acc,d_car_td_att_pervol,d_car_str_def,d_car_td_def,d_car_str_def_qadj,d_car_td_def_qadj,d_car_ctrl_sec,d_car_kd,d_car_sub_att,d_trend_sig_str_acc,d_trend_td_acc,d_trend_td_attempts,d_trend_sig_output,d_trend_damage_absorbed,d_trend_winpct,d_pf_ko_losses,d_pf_sub_losses,d_pf_dec_losses,d_pf_fights_since_ko_loss,d_pf_fights_since_finish_loss,d_pf_ever_ko_loss,d_pf_ever_finish_loss,d_pf_career_damage_absorbed,d_pf_damage_absorbed_per_fight,d_pf_pct_reach_r3,d_pf_late_win_rate,d_pf_avg_fight_duration,d_pf_elo,d_pf_sos_avg_opp_elo,d_pf_sos_opp_elo_last5,d_age_at_fight,d_reach_use,d_height_in,stance_A,stance_B,stance_mismatch,A_total_fights,B_total_fights,A_is_debut,B_is_debut
b4cfb34e8224fd77,2022-11-19,Flyweight,55fa6ce3e522c8bb,814e5233e2acf2ee,0,0.2,0.2,-1.0,4,49.0,1.0,-0.10983222785797891,71.2,,5.4,-0.022570532915360486,-0.038461538461538436,-0.03247292669614932,-0.04749325035543012,53.0,0.0,0.2,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2.0,,,1,1,228.0,36.0,-0.4,0.0,-47.19999999999999,-35.986128618639896,-25.547456198406962,-25.547456198406962,2.3655030800821315,-4.0,-5.0,Switch,Switch,0,5,1,False,False
ab7934f39038ab27,2010-06-12,Welterweight,e9e1acc96536bb4f,56116a79e4deed06,0,,,-1.0,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,-18.784008505688234,,,-0.1670088980150588,-1.0,-1.0,Southpaw,Orthodox,1,1,0,False,True
2037295b161c8269,2010-10-16,Welterweight,56116a79e4deed06,852454c572675334,1,0.33333333333333337,0.33333333333333337,0.0,-2,0.0,-1.0,0.2654320987654321,-36.0,0.2647058823529412,-3.666666666666667,-0.522875816993464,0.1428571428571428,-0.5247215280592811,0.1273088227371244,40.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,,,-1,-1,-68.0,-19.333333333333332,-0.6666666666666666,-0.3333333333333333,-139.0,-0.7881970284186082,-24.078892125751054,-24.078892125751054,-2.1136208076659813,0.0,-2.0,Orthodox,Orthodox,0,1,3,False,False
f3a970c83d8de1db,2014-07-19,Middleweight,99c7610aa74995d3,564c2f5f9eb45d67,1,,,0.0,0,,0.0,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,0.0,,,-4.079397672826829,-2.0212543887427614,-2.0,Orthodox,,0,0,0,True,True
ec8ad2966a6816b3,2008-12-13,Lightweight,d74cba8566291bfa,5669b828e7e11329,1,,,0.0,0,,0.0,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,0.0,,,-4.487337440109513,2.1105119104924057,2.0,Orthodox,Orthodox,0,0,0,True,True
16a05f3c4a765f65,2019-05-04,Bantamweight,56709e66f1c6008f,b8592b4a383696cd,1,,,2.0,-7,,0.0,,,,,,,,,,,,,,,,,,,,,,,0,-1,,,,,,-17.93874662153621,,,-4.484599589322379,2.0,6.0,Orthodox,Southpaw,1,0,7,True,False
d629aa5eb31a1e38,2020-02-15,Women's Bantamweight,568bbad0eaced57c,9cdd2da1a9104a0b,0,,,1.0,-4,,-3.0,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,-31.26066148349878,,,0.4298425735797373,-7.0,-4.0,Orthodox,Orthodox,0,0,4,True,False
c1e5859053263811,2021-10-02,Women's Bantamweight,5e6294b37bbef029,568bbad0eaced57c,1,0.0,0.0,0.0,0,-238.0,1.0,-0.25088028169014087,-39.0,0.16666666666666666,5.0,0.041881812966150345,-0.22499999999999998,0.03842625578985659,-0.23299441722930553,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,-66.0,-66.0,0.0,0.0,0.0,-0.7097359925917317,-12.394942525427496,-12.394942525427496,2.5242984257357968,3.0,-1.0,Orthodox,Orthodox,0,1,1,False,False
71afa8354da2491e,2022-11-05,Women's Flyweight,568bbad0eaced57c,f29a6350c69f4a33,0,-0.26666666666666666,-0.26666666666666666,0.0,-2,-49.0,-1.0,0.08622703242428836,-26.266666666666666,-0.6153846153846154,-2.2666666666666666,-0.1448473006223766,0.20261437908496727,-0.15461541711889226,0.19254736287862395,-87.8,0.0,0.4666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,,,1,1,9.0,23.533333333333335,-0.26666666666666666,-0.2,-56.0,-38.675535593304176,-28.0209973082367,-28.0209973082367,6.360027378507869,0.0,4.0,Orthodox,Southpaw,1,3,5,False,False
3b8bfe14b0c297b2,2004-04-02,Heavyweight,e0f7c4f3f67bc808,56b8b24f65f9f057,0,,,-2.0,2,,2.0,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,-33.64821967455373,,,0.6570841889117034,7.408046075466174,6.0,Orthodox,Orthodox,0,2,0,False,True
48189cad0c11ff63,2005-02-05,Heavyweight,56b8b24f65f9f057,a7f4d0902bb64092,1,,,-1.0,2,,2.0,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,-2.9701174978249583,,,-1.54962354551677,2.0,2.0,Orthodox,Orthodox,0,2,0,False,True
1b0887e7533b9b49,2011-06-04,Welterweight,56bc9ccb609df534,8c8c92a12621d7e0,0,,,0.0,0,,0.0,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,0.0,,,-2.5516769336071192,3.9659984334965515,2.0,,Orthodox,0,0,0,True,True
17bb1e62772ac5af,2014-10-04,Flyweight,6e7c758f5cdec01a,56c9acc4e86046a2,0,,,1.0,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,19.998933890522494,,,-7.195071868583167,1.0,3.0,Orthodox,Orthodox,0,1,0,False,True
1a3572d1502efdf4,2015-02-14,Flyweight,a4de54ea806fb525,56c9acc4e86046a2,1,-0.5,-0.5,0.0,1,98.0,1.0,-0.1215686274509804,-70.0,0.2666666666666666,-0.5,0.023560910307898197,0.0,0.017813932326347537,-0.00679826833313385,-142.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0,0,20.0,-3.0,-0.5,-1.0,-81.5,-20.04290021299721,-20.394804999401686,-20.394804999401686,-12.449007529089663,-5.0,-3.0,Orthodox,Orthodox,0,2,1,False,False
e3a45f48dbda99c3,2016-04-23,Flyweight,56c9acc4e86046a2,de75d1c45a39e221,0,0.0,0.06666666666666665,0.0,-3,41.0,0.0,0.12119943136109673,-78.16666666666667,-0.3,2.6666666666666665,-0.13564929693961947,-0.27884615384615385,-0.13105061048936595,-0.2753341415510654,76.16666666666667,-0.16666666666666666,-0.5,-0.0454970428341,0.0,-0.3333333333333335,-4.933333333333337,0.2666666666666657,-0.06666666666666665,-1.0,0.0,0.0,,0.0,-1,0,-146.0,-8.999999999999996,0.16666666666666663,0.0,-3.5,-13.851260607044651,13.424048034175485,5.821887336354848,12.487337440109517,-1.0,1.0,Orthodox,Orthodox,0,3,6,False,False
4bce0ce561a65288,1998-03-13,Lightweight,b19fc66613dc75b9,56f4b81ec4db61af,1,,,-1.0,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,-20.0,,,,-6.331535731477217,-6.0,Orthodox,,0,1,0,False,True
36f38c2534ef646b,2022-08-06,Heavyweight,da7f113b5ea39c43,56f7d7ee06be4aab,1,,,0.0,0,,0.0,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,0.0,,,-1.097878165639969,3.0,0.0,Orthodox,Orthodox,0,0,0,True,True
3f837b469ba33c7c,2023-02-18,Light Heavyweight,56f7d7ee06be4aab,c878270af633eb11,1,-0.3333333333333333,-0.2,2.0,-5,70.0,-1.0,-0.026666666666666616,21.0,,-1.6666666666666667,0.3743119266055045,0.0,0.37608496080548165,0.0054439641633101665,-74.0,-0.3333333333333333,-0.16666666666666666,-0.03144654088050314,,0.33333333333333326,0.8666666666666671,-3.5,-0.1333333333333333,-2.0,-1.0,0.0,0.0,0.0,0,0,-135.0,-12.5,0.0,0.0,-65.5,23.286708405070158,8.165946244965198,5.173702319385939,3.6139630390143758,-1.0,0.0,Orthodox,Orthodox,0,1,6,False,False
ad26bf55ff201f4f,2024-02-10,Light Heavyweight,56f7d7ee06be4aab,ef5dcb10d2bd4b0f,0,0.3333333333333333,0.3333333333333333,0.0,2,77.0,1.0,0.30698412698412697,59.0,,3.6666666666666665,0.14347826086956517,1.0,0.12852581878999386,0.9871077358594363,219.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,,2.0,1,0,71.0,6.333333333333336,0.6666666666666666,0.3333333333333333,-14.0,-3.59510930734632,-45.204254424942064,-45.204254424942064,4.547570157426424,0.0,-1.0,Orthodox,Orthodox,0,3,1,False,False
9763e27bf80abe42,2019-03-16,Featherweight,56fcb2c4d99f9d1b,776a58a67665a171,1,,,-2.0,-2,,-2.0,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,-38.84997744430916,,,0.2765229295003415,2.0,-1.0,Orthodox,Orthodox,0,0,2,True,False
32b0e450b11b32fe,2020-07-25,Featherweight,56fcb2c4d99f9d1b,76e2870ffafbe38f,0,0.0,0.0,-1.0,-1,224.0,-1.0,0.20021819016995868,-99.5,0.0,-10.5,0.12458543619322271,0.1428571428571428,0.1303861974223971,0.14998392530979487,-354.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,-82.0,-30.0,-1.0,-1.0,-18.0,-20.388877372014804,5.996873051423108,5.996873051423108,7.107460643394933,0.0,0.0,Orthodox,Orthodox,0,1,2,False,False
be2e28ba3bdeb400,2021-05-15,Featherweight,f9b200db02b488d9,56fcb2c4d99f9d1b,1,-0.2,-0.09999999999999998,0.0,8,-7.0,0.0,0.006155823846694164,62.7,-0.013888888888888895,-6.6,-0.04552282451442102,-0.4193548387096775,-0.049060566468085876,-0.43320715626413386,-61.8,0.0,-0.2,-0.009333057001645662,0.125,0.0,1.5,-2.3000000000000043,-0.10000000000000003,0.0,1.0,3.0,,,0,1,506.0,10.200000000000003,0.19999999999999996,0.1,-27.30000000000001,-19.68823817919929,-6.3668886280254355,-28.614490777994206,-5.193702943189592,-1.0,2.0,Orthodox,Orthodox,0,10,2,False,False
6e705b2365bc03fa,2022-03-19,Featherweight,56fcb2c4d99f9d1b,87a1dc546b1c5caf,0,-0.2121212121212121,0.1333333333333333,1.0,-8,168.0,-1.0,0.018282988871224204,30.757575757575754,-0.17162471395881007,6.393939393939394,0.04450196209401358,-0.0714285714285714,0.045065748761710656,-0.07255236298527423,-89.75757575757576,0.2424242424242424,-0.393939393939394,-0.04252782193958665,-0.030020703933747395,2.127272727272728,-1.836363636363636,-10.818181818181817,-0.3454545454545454,-2.0,0.0,-1.0,,,-1,-1,-85.0,36.151515151515156,0.12121212121212122,-0.18181818181818182,79.9090909090909,-24.91963549820707,-0.2342374524969273,-17.566851350286015,1.848049281314168,0.0,-3.0,Orthodox,Southpaw,1,3,11,False,False
4efbd869aa0211d2,2016-10-01,Heavyweight,5713c1d2fac539ac,fa6796c55d6c5440,0,0.0,0.0,0.0,0,-13.0,0.0,0.005561735261401579,4.0,,-6.0,-0.10591133004926101,,-0.13110765952648495,,-25.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-5.0,-5.0,0.0,0.0,-42.0,-4.381785680489884,-76.63790820967915,-76.63790820967915,2.6392881587953454,-2.9787456112572386,-1.0,Orthodox,Orthodox,0,1,1,False,False
b1b20c686dfe3204,2023-02-04,Lightweight,a72a2a769fa5a2be,57186c150c645200,1,,,0.0,0,,0.0,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,0.0,,,-0.032854209445584814,0.0,4.0,Switch,Orthodox,1,0,0,True,True
e47523ac32bfa24c,2024-06-15,Featherweight,7b3503352cd53abb,57186c150c645200,1,-0.5,-0.5,-3.0,0,-56.0,1.0,-0.18850267379679148,5.0,-1.0,1.0,0.0192220714608774,-0.6666666666666667,0.02135851926511001,-0.6667277739452528,-5.0,-0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,0,0,-2.0,-1.0,0.0,0.0,55.5,-38.795486823231386,11.12283701370393,11.12283701370393,5.935660506502398,4.0,5.0,Southpaw,Orthodox,1,2,2,False,False
9f4a0de31375ba04,2025-06-07,Featherweight,a44020ea2e8cd026,57186c150c645200,1,,,1.0,-3,,-1.0,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,21.0582132821944,,,0.9445585215605767,2.0,-1.0,Orthodox,Orthodox,0,0,3,True,False
6a663c04dfe5b88e,2009-02-07,Lightweight,bfc2fc38a0e20211,5731cc327790b731,0,,,1.0,2,,0.0,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,0.06620037806328583,,,-0.16153319644079644,-2.80023056775795,-3.0,Orthodox,Orthodox,0,2,0,False,True
5ab4bdec4db84f7d,2009-12-05,Lightweight,5731cc327790b731,f2688492b9a525a3,0,0.16666666666666663,0.19999999999999996,-1.0,-5,105.0,0.0,-0.07229527625712512,-72.83333333333333,-0.22666666666666674,-5.333333333333334,-0.3671604296604296,,-0.3867917839505582,,-255.33333333333331,1.0,-0.16666666666666666,-0.012507166398160297,0.011428571428571344,-1.333333333333334,-1.1000000000000014,3.8000000000000007,-0.033333333333333326,0.0,0.0,-1.0,,,0,0,-85.0,10.0,-0.8333333333333334,-0.6666666666666666,-25.166666666666686,-60.66089538199458,-38.562209421599164,-42.287891381531836,0.3778234086242307,4.80023056775795,5.0,Orthodox,Orthodox,0,1,6,False,False
a2e7273a95d5db4a,2010-04-10,Lightweight,aac5ac38148f0528,5731cc327790b731,1,0.09999999999999998,0.09999999999999998,0.0,3,21.0,1.0,0.07861904391357355,73.1,0.23809523809523808,-3.2,0.11832453854743707,-0.5384615384615384,0.11487524301751151,-0.5578666672165067,230.3,-0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,1,0,104.0,4.600000000000001,0.6,0.6,34.80000000000001,18.263120399804848,-15.973639626919976,-15.973639626919976,-3.2854209445585205,-2.80023056775795,-2.0,Orthodox,Orthodox,0,5,2,False,False
41222c4fab03d6f8,2004-06-19,Lightweight,5755960ebd0b16f6,86dfed7cc24a9fa7,0,,,-1.0,-6,,-1.0,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,-4.6525926953431735,,,-7.991786447638603,-4.0,0.0,Orthodox,Orthodox,0,0,6,True,False
6d83de8d54f75ffc,2011-04-30,Bantamweight,5755960ebd0b16f6,8a0be41c0380188d,1,,,-1.0,1,,0.0,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,-19.73219124349862,,,-7.578370978781656,0.0,3.0,Orthodox,Orthodox,0,1,0,False,True
de41ca23c9a13bfb,2011-08-06,Bantamweight,5755960ebd0b16f6,8cb76103cd8a1562,1,-0.5,-0.5,0.0,1,-147.0,0.0,-0.009090909090909094,-24.0,-0.7777777777777778,-8.0,-0.06627450980392158,-0.3571428571428571,-0.0653129739802174,-0.3569213051097455,-475.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0,0,3.0,-6.5,-0.5,-1.0,-78.0,-18.597534704912732,2.3262963476715868,2.3262963476715868,4.881587953456535,-4.0,-1.0,Orthodox,Orthodox,0,2,1,False,False
74e92a66b29674a9,2012-02-15,Bantamweight,7bd94b60d7521e4a,5755960ebd0b16f6,0,0.33333333333333337,0.33333333333333337,-1.0,-2,-119.0,-1.0,0.2692307692307693,-39.66666666666667,,-1.0,0.00120481927710836,,-0.0026234280490762263,,40.333333333333336,0.6666666666666667,-0.6666666666666666,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,,,0,0,-47.0,-13.666666666666668,-0.6666666666666666,-0.3333333333333333,-161.0,-2.4720041467264764,-8.217530898447876,-8.217530898447876,-4.372347707049965,4.0,2.0,Orthodox,Orthodox,0,1,3,False,False
21751a3cc69e5aae,2012-07-07,Bantamweight,bc7230f231701d66,5755960ebd0b16f6,1,0.25,0.25,-1.0,-2,26.0,0.0,0.09308792372881358,54.0,0.08333333333333331,0.5,0.018155181366367512,0.7272727272727273,0.013440729648910521,0.7252430639683936,59.75,0.25,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,,,0,0,4.0,22.25,0.0,0.25,67.25,-3.479729106144987,-11.163148173835907,-11.163148173835907,-1.656399726214918,6.0,0.0,Southpaw,Orthodox,1,2,4,False,False
9b6806203bc4875a,2012-11-17,Bantamweight,5755960ebd0b16f6,a1b0715c4fd2dbd3,1,,,-1.0,5,,2.0,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,22.129403938644145,,,7.854893908281998,-3.5239507915269286,0.0,Orthodox,Orthodox,0,5,0,False,True
785c0e68b34ea383,2013-02-23,Bantamweight,78114b7199cef90c,5755960ebd0b16f6,1,-0.16666666666666663,-0.30000000000000004,-2.0,-2,119.0,-1.0,0.018234620647287147,60.75,-0.026086956521739146,4.916666666666667,0.026711210151748044,0.4017857142857143,0.03200071183650999,0.41045351262017843,100.16666666666667,0.08333333333333334,-0.5833333333333334,-0.005729128735464717,0.1333333333333333,-0.2333333333333334,3.333333333333332,-1.5666666666666664,0.13333333333333341,0.0,0.0,0.0,,,0,0,68.0,27.916666666666668,0.25,0.08333333333333334,16.916666666666657,-37.49499803755043,10.778192781072676,8.925292315486104,3.0444900752908985,3.0,0.0,Orthodox,Orthodox,0,4,6,False,False
e37368ff2a7a71f6,2013-09-21,Bantamweight,5aedf14771ca82d2,5755960ebd0b16f6,1,,,1.0,-7,,-2.0,,,,,,,,,,,,,,,,,,,,,,,0,-1,,,,,,-18.707207721297436,,,-2.6064339493497606,1.0,-2.0,Southpaw,Orthodox,1,0,7,True,False
57ab45aa1ebd087e,2014-03-01,Featherweight,5755960ebd0b16f6,ef7fa30364cbe7f2,0,0.09999999999999998,0.0,1.0,3,-24.0,0.0,-0.10990291908813882,-14.224999999999994,-0.16666666666666669,-2.85,-0.011442341152391178,-0.19999999999999996,-0.021773446213966374,-0.20914902581498146,-271.875,0.125,0.025000000000000022,-0.02045896353895027,-0.3333333333333333,0.15000000000000002,1.8999999999999986,3.5749999999999993,0.09999999999999998,0.0,1.0,0.0,,,0,1,10.0,-11.575000000000003,-0.5,-0.275,-55.875,12.468407296377336,-23.103836194888572,-21.51949285887281,1.133470225872692,-9.0,-5.0,Orthodox,Orthodox,0,8,5,False,False
18af785da73b5996,1997-02-07,Lightweight,93892752c5fc23ca,577ec7e108b94be3,1,,,1.0,3,,3.0,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,18.916177822372447,,,,-1.0552559552461958,-1.0,Orthodox,Orthodox,0,3,0,False,True
d77ace7aadb2383e,2016-12-17,Women's Bantamweight,578ef12674df1e6a,76984112f697631f,0,,,1.0,-5,,-2.0,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,19.99977102140815,,,-5.6071184120465425,2.0,0.0,Orthodox,Orthodox,0,0,5,True,False
2464a75ee75dbf2f,2017-04-08,Women's Bantamweight,e872e9a9a902c045,578ef12674df1e6a,1,0.5,0.5,0.0,1,35.0,1.0,-0.1580954724409449,-129.0,-1.0,-0.5,0.10743672220415146,,0.10680380280163337,,2.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,-104.0,-136.5,0.0,0.5,0.0,17.968173137790245,1.7483201626512255,1.7483201626512255,-0.7583846680355926,0.0,0.0,Orthodox,Orthodox,0,2,1,False,False
738e0ccad2c9224b,2018-01-14,Women's Bantamweight,578ef12674df1e6a,5b2325cd70dbe2ea,1,0.0,0.0,-1.0,1,147.0,0.0,0.15083507306889354,151.5,0.5714285714285714,-6.5,0.04229070772681609,,0.031167012374419878,,-383.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.0,,,-1,-1,217.0,80.0,0.0,0.0,6.0,-21.139906725347373,-29.38300981232146,-29.38300981232146,-1.0622861054072565,0.0,5.0,Orthodox,Orthodox,0,2,1,False,False
8cf4836e2b43c241,2019-05-11,Women's Bantamweight,578ef12674df1e6a,673ea7dcc786b1b3,1,0.0,0.3,4.0,-4,-448.0,1.0,-0.015179357895696022,106.25,0.25,-0.5,0.015921339531822065,0.09740259740259738,0.00966683370843946,0.0881207910852021,-96.25,0.0,0.0,-0.08243409706824345,0.0,0.10000000000000009,-14.350000000000001,-3.950000000000003,-0.3,-2.0,0.0,1.0,,,-1,-1,63.0,61.0,0.25,0.125,85.125,-7.771253050126461,-15.64974769029618,-21.90637373650543,-4.761122518822727,4.0,4.0,Orthodox,Orthodox,0,4,8,False,False
017e0b7e864b0aa3,2019-07-20,Women's Bantamweight,578ef12674df1e6a,fc169c387b4b465d,0,0.0,0.0,5.0,-5,-182.0,1.0,-0.061017704524585936,121.89999999999999,0.21794871794871795,-3.0999999999999996,-0.02327203976458403,0.3096846846846847,-0.036154640461124266,0.2959843848456214,-170.7,0.0,-0.7,-0.005569238406170629,-0.08974358974358973,1.3000000000000003,-0.9000000000000057,-6.399999999999999,0.0,-1.0,0.0,-1.0,,,-1,-1,34.0,54.0,0.19999999999999996,0.19999999999999996,-4.5,-15.958705677932585,-30.754211087618614,-52.194038515019656,0.4462696783025315,1.0,2.0,Orthodox,Orthodox,0,5,10,False,False
c163ed45c21c8548,2019-09-21,Women's Bantamweight,578ef12674df1e6a,9b7dfb3b7d99926a,1,,,-1.0,6,,2.0,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,4.7662962634083215,,,0.0027378507871311797,3.0,4.0,Orthodox,Orthodox,0,6,0,False,True
c4eaeec8ac778b27,2019-12-14,Women's Bantamweight,b9706f80d005036c,578ef12674df1e6a,0,0.4285714285714286,0.19999999999999996,3.0,-3,567.0,-3.0,-0.021061991869918695,-138.28571428571428,0.0714285714285714,2.928571428571429,-0.06644728151187418,-0.012406947890818865,-0.06377875355859552,-0.007749746415879555,349.60714285714283,0.0,0.6071428571428572,-0.004118085754500955,-0.16666666666666669,0.02857142857142858,-1.7714285714285722,19.314285714285703,0.22857142857142865,0.0,0.0,-3.0,,,0,0,-421.0,-38.71428571428571,-0.25,0.1785714285714286,2.7142857142857224,51.55912281123619,7.625731012873075,1.2699179374792493,-3.4168377823408598,0.0,-1.0,Orthodox,Orthodox,0,4,7,False,False
0005e00b07cee542,2020-10-03,Women's Bantamweight,578ef12674df1e6a,634e2fb70bde3fd5,0,0.07954545454545459,0.20000000000000007,1.0,-3,35.0,0.0,0.03772787126858912,86.32954545454545,0.2272727272727273,-1.5,0.061712166631933796,0.16625310173697283,0.047729431471109085,0.14817837709089154,-168.86363636363637,-0.05681818181818182,0.03409090909090909,0.023694007232407444,0.5909090909090909,0.5000000000000002,-11.134090909090908,-12.906818181818174,-0.12045454545454548,-1.0,-1.0,0.0,,,-1,-1,137.0,34.30681818181818,0.05681818181818177,0.04545454545454547,42.511363636363626,11.009781501080397,-38.11326360629755,-32.344033176751964,-6.439425051334702,-1.0,1.0,Orthodox,Southpaw,1,8,11,False,False
989b8d362742f40b,2022-09-10,Catch Weight,578ef12674df1e6a,9cdd2da1a9104a0b,1,-0.15000000000000002,0.0,0.0,2,301.0,-2.0,-0.05898098605781926,109.82499999999999,0.16666666666666669,-3.725,0.14712763007260032,0.20158730158730165,0.1522604037409644,0.20868268425155545,-252.75,-0.04999999999999999,-0.15,-0.007124484791147467,,1.6750000000000003,20.575000000000003,-27.1,-0.15000000000000002,0.0,-1.0,3.0,,,0,-1,603.0,54.900000000000006,0.30000000000000004,0.025000000000000022,65.875,-18.39088708301847,10.560286755441439,18.068806971877848,3.334702258726896,-4.0,-2.0,Orthodox,Orthodox,0,10,8,False,False
69bc7ca8ce831731,2023-06-10,Women's Bantamweight,80fa8218c99f9c58,578ef12674df1e6a,1,0.2459893048128342,0.0,-1.0,6,42.0,0.0,0.11970191251080964,-95.58288770053476,0.09259259259259256,2.81283422459893,-0.03165448360623635,0.001179245283018826,-0.024767696591018074,0.011589473475837497,199.05347593582889,0.19786096256684493,0.31550802139037437,0.0024053973184217092,,-2.58716577540107,-39.00106951871659,34.65882352941176,0.2459893048128342,1.0,1.0,-4.0,,,1,1,-400.0,-51.05882352941177,-0.4064171122994653,-0.10160427807486627,-81.72727272727275,129.61997072954205,19.184887739180567,15.844381569679626,-0.17796030116358708,1.0,-1.0,Orthodox,Orthodox,0,17,11,False,False
2397e2a92710705a,2024-09-14,Women's Bantamweight,d3f5d33d61cd00c9,578ef12674df1e6a,1,0.16239316239316237,0.20000000000000007,3.0,-4,-112.0,0.0,0.09426054673538331,-97.96581196581195,0.18000000000000005,2.47008547008547,0.09157135516775461,-0.04119402985074627,0.09026425081099676,-0.046346102578648796,249.83760683760684,-0.008547008547008572,-0.23076923076923078,0.03446389515570991,,-0.32991452991452985,-1.3042735042735032,-23.38461538461538,-0.037606837606837695,1.0,0.0,-4.0,,,1,1,-952.0,-64.61538461538461,0.042735042735042694,0.3162393162393162,12.341880341880312,25.138632110835033,-8.455382476707427,-36.63294330250346,-2.516084873374396,-1.0,-2.0,Orthodox,Orthodox,0,9,13,False,False
1f64e532f942ef57,2009-04-18,Light Heavyweight,59583ff832fe9d68,579fcdfcabd23a7b,1,,,1.0,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,20.0,,,3.1457905544147877,3.0,0.0,Open Stance,Orthodox,1,1,0,False,True
c1be2b862f737c18,2009-09-16,Light Heavyweight,579fcdfcabd23a7b,f1f9e48a0d150757,1,-0.5,-0.5,0.0,-1,0.0,-1.0,0.059123343527013206,-91.0,,-0.5,0.0856956663408277,-1.0,0.09063440681139912,-1.007416457844498,-31.0,0.0,-0.5,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,,,0,1,-97.0,-47.0,-0.5,0.0,-39.0,-18.979459984376035,8.87531323325311,8.87531323325311,6.203969883641342,-1.0,-1.0,Orthodox,Orthodox,0,1,2,False,False
c32b24a24d946893,2009-12-05,Light Heavyweight,579fcdfcabd23a7b,b9415726dc3ec526,1,,,1.0,2,,2.0,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,2.2414826227848152,,,1.1581108829568763,2.0,4.0,Orthodox,Switch,1,2,0,False,True
adddc6e46da5ca19,2010-02-06,Light Heavyweight,579fcdfcabd23a7b,902ab9197b83d0db,0,,,2.0,3,,3.0,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,22.11245430107988,,,4.002737850787135,-5.0,-1.0,Orthodox,Orthodox,0,3,0,False,True
a3902e22c10725c4,2010-08-01,Middleweight,5b2d7906aa894274,579fcdfcabd23a7b,0,0.0,0.0,0.0,-2,406.0,-3.0,0.17931034482758623,-69.5,1.0,-1.0,-0.18840579710144933,-0.4545454545454546,-0.18778478057901143,-0.45607041534394455,-31.0,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,,-3.0,1,0,-89.0,-19.25,-0.75,-0.5,-148.75,-1.015774289640376,3.9301826765924943,3.9301826765924943,-2.102669404517453,-1.0,1.0,Southpaw,Orthodox,1,2,4,False,False
