event_name,event_url,fight_url,fighter_names,fighter_ids,winner,result_raw,method,round,time,weight_class,totals,per_round_breakdown
UFC Fight Night: Taira vs. Park,http://ufcstats.com/event-details/f2c934689243fe4e,http://ufcstats.com/fight-details/b3c695728e177fd4,Nick Klein | Andrey Pulyaev,7eaa5e31c2dd86aa | 22e07d3da1aa3475,Andrey Pulyaev,win,KO/TKO,2,1:31,Middleweight,"{""rows"": [{""Fighter"": [""Nick Klein"", ""Andrey Pulyaev""], ""KD"": [""0"", ""1""], ""Sig. str."": [""10 of 21"", ""23 of 31""], ""Sig. str. %"": [""47%"", ""74%""], ""Total str."": [""19 of 33"", ""30 of 38""], ""Td"": [""4 of 7"", ""0 of 0""], ""Td %"": [""57%"", ""---""], ""Sub. att"": [""1"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""4:45"", ""0:02""]}], ""fighters"": [""Nick Klein"", ""Andrey Pulyaev""]}",Per round RD1 9 of 18 - 50% 12 of 18 - 66% RD2 1 of 3 - 33% 11 of 13 - 84% Landed Attempted
UFC Fight Night: Taira vs. Park,http://ufcstats.com/event-details/f2c934689243fe4e,http://ufcstats.com/fight-details/07c2af68b6dbc4ec,Austin Bashi | John Yannis,d3f89fa685bd8420 | 450bcab0968562c4,Austin Bashi,win,Submission,1,3:39,Featherweight,"{""rows"": [{""Fighter"": [""Austin Bashi"", ""John Yannis""], ""KD"": [""0"", ""0""], ""Sig. str."": [""2 of 7"", ""0 of 5""], ""Sig. str. %"": [""28%"", ""0%""], ""Total str."": [""48 of 67"", ""2 of 9""], ""Td"": [""1 of 1"", ""0 of 0""], ""Td %"": [""100%"", ""---""], ""Sub. att"": [""1"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""2:53"", ""0:00""]}], ""fighters"": [""Austin Bashi"", ""John Yannis""]}",Per round RD1 2 of 7 - 28% 0 of 5 - 0% Landed Attempted
UFC Fight Night: Taira vs. Park,http://ufcstats.com/event-details/f2c934689243fe4e,http://ufcstats.com/fight-details/b47db03affb279c3,Rafael Estevam | Felipe Bunes,83455a9d17f57dae | 53c10176e3bc7416,Rafael Estevam,win,Decision - Unanimous,3,5:00,Flyweight,"{""rows"": [{""Fighter"": [""Rafael Estevam"", ""Felipe Bunes""], ""KD"": [""0"", ""0""], ""Sig. str."": [""33 of 70"", ""26 of 56""], ""Sig. str. %"": [""47%"", ""46%""], ""Total str."": [""128 of 204"", ""38 of 75""], ""Td"": [""5 of 9"", ""0 of 1""], ""Td %"": [""55%"", ""0%""], ""Sub. att"": [""0"", ""2""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""10:42"", ""0:03""]}], ""fighters"": [""Rafael Estevam"", ""Felipe Bunes""]}",Per round RD1 8 of 19 - 42% 7 of 14 - 50% RD2 17 of 35 - 48% 9 of 17 - 52% RD3 8 of 16 - 50% 10 of 25 - 40% Landed Attempted
UFC Fight Night: Taira vs. Park,http://ufcstats.com/event-details/f2c934689243fe4e,http://ufcstats.com/fight-details/d98d6b2c13557a87,Piera Rodriguez | Ketlen Souza,e375cb5caf4717b6 | 8bd4200561c77a62,Piera Rodriguez,win,Decision - Split,3,5:00,Women's Strawweight,"{""rows"": [{""Fighter"": [""Piera Rodriguez"", ""Ketlen Souza""], ""KD"": [""0"", ""0""], ""Sig. str."": [""64 of 150"", ""56 of 103""], ""Sig. str. %"": [""42%"", ""54%""], ""Total str."": [""81 of 171"", ""86 of 139""], ""Td"": [""7 of 10"", ""0 of 3""], ""Td %"": [""70%"", ""0%""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""4:36"", ""1:41""]}], ""fighters"": [""Piera Rodriguez"", ""Ketlen Souza""]}",Per round RD1 21 of 55 - 38% 19 of 32 - 59% RD2 22 of 42 - 52% 16 of 28 - 57% RD3 21 of 53 - 39% 21 of 43 - 48% Landed Attempted
UFC Fight Night: Whittaker vs. De Ridder,http://ufcstats.com/event-details/28d8638ea0a71908,http://ufcstats.com/fight-details/6b8be0ee3e569ad2,Robert Whittaker | Reinier de Ridder,e1147d3d2dabe1ce | d549cefc7c54ab78,Reinier de Ridder,win,Decision - Split,5,5:00,Middleweight,"{""rows"": [{""Fighter"": [""Robert Whittaker"", ""Reinier de Ridder""], ""KD"": [""1"", ""0""], ""Sig. str."": [""66 of 142"", ""67 of 145""], ""Sig. str. %"": [""46%"", ""46%""], ""Total str."": [""70 of 146"", ""192 of 282""], ""Td"": [""0 of 0"", ""2 of 15""], ""Td %"": [""---"", ""13%""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""0:36"", ""9:06""]}], ""fighters"": [""Robert Whittaker"", ""Reinier de Ridder""]}",Per round RD1 20 of 34 - 58% 15 of 35 - 42% RD2 9 of 27 - 33% 16 of 38 - 42% RD3 20 of 28 - 71% 13 of 30 - 43% RD4 6 of 22 - 27% 14 of 24 - 58% RD5 11 of 31 - 35% 9 of 18 - 50% Landed Attempted
UFC Fight Night: Whittaker vs. De Ridder,http://ufcstats.com/event-details/28d8638ea0a71908,http://ufcstats.com/fight-details/d4d4ee045b0ca695,Petr Yan | Marcus McGhee,d661ce4da776fc20 | c0ac37a4a1133da9,Petr Yan,win,Decision - Unanimous,3,5:00,Bantamweight,"{""rows"": [{""Fighter"": [""Petr Yan"", ""Marcus McGhee""], ""KD"": [""0"", ""0""], ""Sig. str."": [""81 of 146"", ""64 of 170""], ""Sig. str. %"": [""55%"", ""37%""], ""Total str."": [""130 of 202"", ""66 of 173""], ""Td"": [""1 of 3"", ""0 of 4""], ""Td %"": [""33%"", ""0%""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""3:11"", ""0:30""]}], ""fighters"": [""Petr Yan"", ""Marcus McGhee""]}",Per round RD1 22 of 43 - 51% 22 of 55 - 40% RD2 33 of 64 - 51% 34 of 93 - 36% RD3 26 of 39 - 66% 8 of 22 - 36% Landed Attempted
UFC Fight Night: Whittaker vs. De Ridder,http://ufcstats.com/event-details/28d8638ea0a71908,http://ufcstats.com/fight-details/582d66ce97309e29,Shara Magomedov | Marc-Andre Barriault,06734ca9d88dec3a | 8e9eb3fc86db0f7d,Shara Magomedov,win,Decision - Unanimous,3,5:00,Middleweight,"{""rows"": [{""Fighter"": [""Shara Magomedov"", ""Marc-Andre Barriault""], ""KD"": [""0"", ""0""], ""Sig. str."": [""93 of 142"", ""39 of 77""], ""Sig. str. %"": [""65%"", ""50%""], ""Total str."": [""103 of 153"", ""60 of 100""], ""Td"": [""0 of 1"", ""2 of 6""], ""Td %"": [""0%"", ""33%""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""0:57"", ""4:30""]}], ""fighters"": [""Shara Magomedov"", ""Marc-Andre Barriault""]}",Per round RD1 22 of 36 - 61% 5 of 17 - 29% RD2 37 of 61 - 60% 29 of 44 - 65% RD3 34 of 45 - 75% 5 of 16 - 31% Landed Attempted
UFC Fight Night: Whittaker vs. De Ridder,http://ufcstats.com/event-details/28d8638ea0a71908,http://ufcstats.com/fight-details/887c61da1a78a5e1,Asu Almabayev | Jose Ochoa,8d3273573b85be09 | 88be62d6c1e6dadb,Asu Almabayev,win,Decision - Unanimous,3,5:00,Flyweight,"{""rows"": [{""Fighter"": [""Asu Almabayev"", ""Jose Ochoa""], ""KD"": [""0"", ""0""], ""Sig. str."": [""22 of 42"", ""26 of 45""], ""Sig. str. %"": [""52%"", ""57%""], ""Total str."": [""55 of 90"", ""118 of 151""], ""Td"": [""7 of 16"", ""1 of 1""], ""Td %"": [""43%"", ""100%""], ""Sub. att"": [""2"", ""2""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""9:26"", ""0:56""]}], ""fighters"": [""Asu Almabayev"", ""Jose Ochoa""]}",Per round RD1 5 of 10 - 50% 10 of 18 - 55% RD2 11 of 20 - 55% 5 of 9 - 55% RD3 6 of 12 - 50% 11 of 18 - 61% Landed Attempted
UFC Fight Night: Whittaker vs. De Ridder,http://ufcstats.com/event-details/28d8638ea0a71908,http://ufcstats.com/fight-details/77f960d82cda0b76,Nikita Krylov | Bogdan Guskov,1091d4d957141094 | ef5dcb10d2bd4b0f,Bogdan Guskov,win,KO/TKO,1,4:18,Light Heavyweight,"{""rows"": [{""Fighter"": [""Nikita Krylov"", ""Bogdan Guskov""], ""KD"": [""0"", ""1""], ""Sig. str."": [""16 of 34"", ""23 of 43""], ""Sig. str. %"": [""47%"", ""53%""], ""Total str."": [""16 of 34"", ""28 of 48""], ""Td"": [""0 of 0"", ""0 of 0""], ""Td %"": [""---"", ""---""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""0:00"", ""0:17""]}], ""fighters"": [""Nikita Krylov"", ""Bogdan Guskov""]}",Per round RD1 16 of 34 - 47% 23 of 43 - 53% Landed Attempted
UFC Fight Night: Whittaker vs. De Ridder,http://ufcstats.com/event-details/28d8638ea0a71908,http://ufcstats.com/fight-details/e72c691b7c68b03a,Bryce Mitchell | Said Nurmagomedov,d9c6f19f958643e9 | 0fd5f4b838e890cc,Bryce Mitchell,win,Decision - Unanimous,3,5:00,Bantamweight,"{""rows"": [{""Fighter"": [""Bryce Mitchell"", ""Said Nurmagomedov""], ""KD"": [""0"", ""1""], ""Sig. str."": [""13 of 20"", ""20 of 32""], ""Sig. str. %"": [""65%"", ""62%""], ""Total str."": [""39 of 51"", ""100 of 126""], ""Td"": [""3 of 9"", ""0 of 0""], ""Td %"": [""33%"", ""---""], ""Sub. att"": [""0"", ""1""], ""Rev."": [""1"", ""2""], ""Ctrl"": [""9:44"", ""3:13""]}], ""fighters"": [""Bryce Mitchell"", ""Said Nurmagomedov""]}",Per round RD1 10 of 14 - 71% 17 of 25 - 68% RD2 3 of 5 - 60% 1 of 5 - 20% RD3 0 of 1 - 0% 2 of 2 - 100% Landed Attempted
UFC Fight Night: Whittaker vs. De Ridder,http://ufcstats.com/event-details/28d8638ea0a71908,http://ufcstats.com/fight-details/7c075e3383198e14,Muslim Salikhov | Carlos Leal,447f9858ae78f921 | 28d421729451c8ca,Muslim Salikhov,win,KO/TKO,1,0:42,Welterweight,"{""rows"": [{""Fighter"": [""Muslim Salikhov"", ""Carlos Leal""], ""KD"": [""1"", ""0""], ""Sig. str."": [""3 of 9"", ""5 of 9""], ""Sig. str. %"": [""33%"", ""55%""], ""Total str."": [""3 of 9"", ""5 of 9""], ""Td"": [""0 of 0"", ""0 of 0""], ""Td %"": [""---"", ""---""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""0:00"", ""0:00""]}], ""fighters"": [""Muslim Salikhov"", ""Carlos Leal""]}",Per round RD1 3 of 9 - 33% 5 of 9 - 55% Landed Attempted
UFC Fight Night: Whittaker vs. De Ridder,http://ufcstats.com/event-details/28d8638ea0a71908,http://ufcstats.com/fight-details/017a825c7820d12e,Davey Grant | Da'Mon Blackshear,113df4fde64735c6 | da22387a0407a2dc,Davey Grant,win,Decision - Unanimous,3,5:00,Bantamweight,"{""rows"": [{""Fighter"": [""Davey Grant"", ""Da'Mon Blackshear""], ""KD"": [""0"", ""0""], ""Sig. str."": [""66 of 130"", ""33 of 74""], ""Sig. str. %"": [""50%"", ""44%""], ""Total str."": [""66 of 133"", ""36 of 78""], ""Td"": [""0 of 0"", ""1 of 5""], ""Td %"": [""---"", ""20%""], ""Sub. att"": [""0"", ""1""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""0:19"", ""3:52""]}], ""fighters"": [""Davey Grant"", ""Da'Mon Blackshear""]}",Per round RD1 3 of 5 - 60% 2 of 4 - 50% RD2 29 of 57 - 50% 17 of 33 - 51% RD3 34 of 68 - 50% 14 of 37 - 37% Landed Attempted
UFC Fight Night: Whittaker vs. De Ridder,http://ufcstats.com/event-details/28d8638ea0a71908,http://ufcstats.com/fight-details/3e6067763978d862,Amanda Ribas | Tabatha Ricci,beecb672a279223e | d25240135aee03e5,Tabatha Ricci,win,KO/TKO,2,2:59,Women's Strawweight,"{""rows"": [{""Fighter"": [""Amanda Ribas"", ""Tabatha Ricci""], ""KD"": [""0"", ""0""], ""Sig. str."": [""30 of 72"", ""34 of 76""], ""Sig. str. %"": [""41%"", ""44%""], ""Total str."": [""77 of 122"", ""82 of 140""], ""Td"": [""1 of 3"", ""1 of 4""], ""Td %"": [""33%"", ""25%""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""0:18"", ""4:11""]}], ""fighters"": [""Amanda Ribas"", ""Tabatha Ricci""]}",Per round RD1 22 of 47 - 46% 14 of 42 - 33% RD2 8 of 25 - 32% 20 of 34 - 58% Landed Attempted
UFC Fight Night: Whittaker vs. De Ridder,http://ufcstats.com/event-details/28d8638ea0a71908,http://ufcstats.com/fight-details/f9dac7702609669f,Ibo Aslan | Billy Elekana,6e8f1bcdda94ff45 | 07a74004d964c7f4,Billy Elekana,win,Decision - Unanimous,3,5:00,Light Heavyweight,"{""rows"": [{""Fighter"": [""Ibo Aslan"", ""Billy Elekana""], ""KD"": [""0"", ""0""], ""Sig. str."": [""28 of 78"", ""35 of 68""], ""Sig. str. %"": [""35%"", ""51%""], ""Total str."": [""29 of 80"", ""35 of 68""], ""Td"": [""0 of 0"", ""0 of 3""], ""Td %"": [""---"", ""0%""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""0:00"", ""0:00""]}], ""fighters"": [""Ibo Aslan"", ""Billy Elekana""]}",Per round RD1 8 of 19 - 42% 10 of 16 - 62% RD2 8 of 23 - 34% 10 of 21 - 47% RD3 12 of 36 - 33% 15 of 31 - 48% Landed Attempted
UFC Fight Night: Whittaker vs. De Ridder,http://ufcstats.com/event-details/28d8638ea0a71908,http://ufcstats.com/fight-details/23ddf51ce630028d,Mohammad Yahya | Steven Nguyen,3753714927f18437 | 69037fc7730e4225,Steven Nguyen,win,KO/TKO,2,5:00,Featherweight,"{""rows"": [{""Fighter"": [""Mohammad Yahya"", ""Steven Nguyen""], ""KD"": [""0"", ""6""], ""Sig. str."": [""57 of 151"", ""92 of 174""], ""Sig. str. %"": [""37%"", ""52%""], ""Total str."": [""60 of 154"", ""108 of 194""], ""Td"": [""0 of 4"", ""0 of 0""], ""Td %"": [""0%"", ""---""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""0:05"", ""2:43""]}], ""fighters"": [""Mohammad Yahya"", ""Steven Nguyen""]}",Per round RD1 33 of 86 - 38% 59 of 112 - 52% RD2 24 of 65 - 36% 33 of 62 - 53% Landed Attempted
UFC Fight Night: Whittaker vs. De Ridder,http://ufcstats.com/event-details/28d8638ea0a71908,http://ufcstats.com/fight-details/0a598768f5c8d540,Martin Buday | Marcus Buchecha,8eb046f83e82bf26 | 095854a135e6db55,Martin Buday,win,Decision - Unanimous,3,5:00,Heavyweight,"{""rows"": [{""Fighter"": [""Martin Buday"", ""Marcus Buchecha""], ""KD"": [""0"", ""0""], ""Sig. str."": [""41 of 86"", ""24 of 60""], ""Sig. str. %"": [""47%"", ""40%""], ""Total str."": [""92 of 150"", ""80 of 140""], ""Td"": [""0 of 0"", ""1 of 11""], ""Td %"": [""---"", ""9%""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""2"", ""1""], ""Ctrl"": [""2:51"", ""5:05""]}], ""fighters"": [""Martin Buday"", ""Marcus Buchecha""]}",Per round RD1 19 of 44 - 43% 19 of 42 - 45% RD2 9 of 12 - 75% 3 of 8 - 37% RD3 13 of 30 - 43% 2 of 10 - 20% Landed Attempted
UFC 318: Holloway vs. Poirier 3,http://ufcstats.com/event-details/b8e2f10efb6eca85,http://ufcstats.com/fight-details/d7507e2741fd4d05,Max Holloway | Dustin Poirier,150ff4cc642270b9 | 029eaff01e6bb8f0,Max Holloway,win,Decision - Unanimous,5,5:00,Lightweight,"{""rows"": [{""Fighter"": [""Max Holloway"", ""Dustin Poirier""], ""KD"": [""1"", ""1""], ""Sig. str."": [""198 of 375"", ""109 of 255""], ""Sig. str. %"": [""52%"", ""42%""], ""Total str."": [""201 of 378"", ""109 of 255""], ""Td"": [""0 of 0"", ""0 of 1""], ""Td %"": [""---"", ""0%""], ""Sub. att"": [""0"", ""1""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""1:32"", ""0:12""]}], ""fighters"": [""Max Holloway"", ""Dustin Poirier""]}",Per round RD1 26 of 64 - 40% 16 of 32 - 50% RD2 44 of 67 - 65% 25 of 43 - 58% RD3 38 of 61 - 62% 21 of 49 - 42% RD4 44 of 84 - 52% 22 of 68 - 32% RD5 46 of 99 - 46% 25 of 63 - 39% Landed Attempted
UFC 318: Holloway vs. Poirier 3,http://ufcstats.com/event-details/b8e2f10efb6eca85,http://ufcstats.com/fight-details/23c963be9de38205,Paulo Costa | Roman Kopylov,2e5c2aa8e4ab9d82 | 9d83f6da776ff7d6,Paulo Costa,win,Decision - Unanimous,3,5:00,Middleweight,"{""rows"": [{""Fighter"": [""Paulo Costa"", ""Roman Kopylov""], ""KD"": [""1"", ""0""], ""Sig. str."": [""99 of 159"", ""48 of 104""], ""Sig. str. %"": [""62%"", ""46%""], ""Total str."": [""102 of 162"", ""48 of 104""], ""Td"": [""0 of 2"", ""0 of 0""], ""Td %"": [""0%"", ""---""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""0:13"", ""0:00""]}], ""fighters"": [""Paulo Costa"", ""Roman Kopylov""]}",Per round RD1 34 of 54 - 62% 11 of 27 - 40% RD2 32 of 57 - 56% 16 of 32 - 50% RD3 33 of 48 - 68% 21 of 45 - 46% Landed Attempted
UFC 318: Holloway vs. Poirier 3,http://ufcstats.com/event-details/b8e2f10efb6eca85,http://ufcstats.com/fight-details/5dde61734080ac4a,Kevin Holland | Daniel Rodriguez,3a46b268013afede | 8a1f3b5c526cd6e6,Daniel Rodriguez,win,Decision - Unanimous,3,5:00,Welterweight,"{""rows"": [{""Fighter"": [""Kevin Holland"", ""Daniel Rodriguez""], ""KD"": [""1"", ""2""], ""Sig. str."": [""82 of 173"", ""77 of 149""], ""Sig. str. %"": [""47%"", ""51%""], ""Total str."": [""111 of 207"", ""111 of 189""], ""Td"": [""1 of 4"", ""0 of 1""], ""Td %"": [""25%"", ""0%""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""2:07"", ""3:34""]}], ""fighters"": [""Kevin Holland"", ""Daniel Rodriguez""]}",Per round RD1 40 of 83 - 48% 29 of 60 - 48% RD2 12 of 28 - 42% 31 of 55 - 56% RD3 30 of 62 - 48% 17 of 34 - 50% Landed Attempted
UFC 318: Holloway vs. Poirier 3,http://ufcstats.com/event-details/b8e2f10efb6eca85,http://ufcstats.com/fight-details/acc961fd5cf5c62e,Dan Ige | Patricio Pitbull,82a5152216251682 | 98a58c26c5b1ed17,Patricio Pitbull,win,Decision - Unanimous,3,5:00,Featherweight,"{""rows"": [{""Fighter"": [""Dan Ige"", ""Patricio Pitbull""], ""KD"": [""0"", ""0""], ""Sig. str."": [""47 of 124"", ""55 of 97""], ""Sig. str. %"": [""37%"", ""56%""], ""Total str."": [""59 of 145"", ""71 of 114""], ""Td"": [""0 of 0"", ""5 of 9""], ""Td %"": [""---"", ""55%""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""0:08"", ""2:44""]}], ""fighters"": [""Dan Ige"", ""Patricio Pitbull""]}",Per round RD1 6 of 28 - 21% 7 of 13 - 53% RD2 19 of 51 - 37% 37 of 58 - 63% RD3 22 of 45 - 48% 11 of 26 - 42% Landed Attempted
UFC 318: Holloway vs. Poirier 3,http://ufcstats.com/event-details/b8e2f10efb6eca85,http://ufcstats.com/fight-details/a95b03e9b5a91e47,Michael Johnson | Daniel Zellhuber,511e82663651438d | 4148802ae4a50768,Michael Johnson,win,Decision - Unanimous,3,5:00,Lightweight,"{""rows"": [{""Fighter"": [""Michael Johnson"", ""Daniel Zellhuber""], ""KD"": [""1"", ""0""], ""Sig. str."": [""80 of 195"", ""52 of 182""], ""Sig. str. %"": [""41%"", ""28%""], ""Total str."": [""81 of 196"", ""52 of 182""], ""Td"": [""0 of 1"", ""0 of 0""], ""Td %"": [""0%"", ""---""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""0:22"", ""0:08""]}], ""fighters"": [""Michael Johnson"", ""Daniel Zellhuber""]}",Per round RD1 24 of 56 - 42% 12 of 46 - 26% RD2 30 of 77 - 38% 17 of 66 - 25% RD3 26 of 62 - 41% 23 of 70 - 32% Landed Attempted
UFC 318: Holloway vs. Poirier 3,http://ufcstats.com/event-details/b8e2f10efb6eca85,http://ufcstats.com/fight-details/d2cb92fdf6a497e9,Kyler Phillips | Vinicius Oliveira,60425d07ef4b91a7 | 18d01f7f8338ae72,Vinicius Oliveira,win,Decision - Unanimous,3,5:00,Bantamweight,"{""rows"": [{""Fighter"": [""Kyler Phillips"", ""Vinicius Oliveira""], ""KD"": [""0"", ""1""], ""Sig. str."": [""49 of 151"", ""96 of 232""], ""Sig. str. %"": [""32%"", ""41%""], ""Total str."": [""54 of 156"", ""102 of 238""], ""Td"": [""0 of 5"", ""1 of 4""], ""Td %"": [""0%"", ""25%""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""0:09"", ""2:20""]}], ""fighters"": [""Kyler Phillips"", ""Vinicius Oliveira""]}",Per round RD1 29 of 67 - 43% 22 of 69 - 31% RD2 4 of 26 - 15% 41 of 81 - 50% RD3 16 of 58 - 27% 33 of 82 - 40% Landed Attempted
UFC 318: Holloway vs. Poirier 3,http://ufcstats.com/event-details/b8e2f10efb6eca85,http://ufcstats.com/fight-details/8e1feda9141602f1,Marvin Vettori | Brendan Allen,7acbb0972e75281a | 2f181c0467965b98,Brendan Allen,win,Decision - Unanimous,3,5:00,Middleweight,"{""rows"": [{""Fighter"": [""Marvin Vettori"", ""Brendan Allen""], ""KD"": [""0"", ""0""], ""Sig. str."": [""109 of 253"", ""111 of 224""], ""Sig. str. %"": [""43%"", ""49%""], ""Total str."": [""115 of 262"", ""119 of 233""], ""Td"": [""0 of 0"", ""3 of 4""], ""Td %"": [""---"", ""75%""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""1"", ""0""], ""Ctrl"": [""1:17"", ""1:27""]}], ""fighters"": [""Marvin Vettori"", ""Brendan Allen""]}",Per round RD1 29 of 58 - 50% 30 of 55 - 54% RD2 36 of 95 - 37% 42 of 83 - 50% RD3 44 of 100 - 44% 39 of 86 - 45% Landed Attempted
UFC 318: Holloway vs. Poirier 3,http://ufcstats.com/event-details/b8e2f10efb6eca85,http://ufcstats.com/fight-details/df2ed8b509fbdbdc,Francisco Prado | Nikolay Veretennikov,3920d0cc288f9b0d | 0f1efce7d2571d10,Nikolay Veretennikov,win,Decision - Split,3,5:00,Welterweight,"{""rows"": [{""Fighter"": [""Francisco Prado"", ""Nikolay Veretennikov""], ""KD"": [""0"", ""0""], ""Sig. str."": [""47 of 77"", ""56 of 105""], ""Sig. str. %"": [""61%"", ""53%""], ""Total str."": [""64 of 94"", ""84 of 133""], ""Td"": [""3 of 10"", ""2 of 6""], ""Td %"": [""30%"", ""33%""], ""Sub. att"": [""1"", ""0""], ""Rev."": [""0"", ""1""], ""Ctrl"": [""6:49"", ""2:33""]}], ""fighters"": [""Francisco Prado"", ""Nikolay Veretennikov""]}",Per round RD1 7 of 9 - 77% 17 of 28 - 60% RD2 24 of 43 - 55% 26 of 55 - 47% RD3 16 of 25 - 64% 13 of 22 - 59% Landed Attempted
UFC 318: Holloway vs. Poirier 3,http://ufcstats.com/event-details/b8e2f10efb6eca85,http://ufcstats.com/fight-details/72e477b41f44e358,Ateba Gautier | Robert Valentin,2f815ed5f8278ba6 | 0cd0456d6029cec2,Ateba Gautier,win,KO/TKO,1,1:10,Middleweight,"{""rows"": [{""Fighter"": [""Ateba Gautier"", ""Robert Valentin""], ""KD"": [""1"", ""0""], ""Sig. str."": [""19 of 37"", ""2 of 5""], ""Sig. str. %"": [""51%"", ""40%""], ""Total str."": [""19 of 37"", ""2 of 5""], ""Td"": [""0 of 0"", ""0 of 0""], ""Td %"": [""---"", ""---""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""0:01"", ""0:00""]}], ""fighters"": [""Ateba Gautier"", ""Robert Valentin""]}",Per round RD1 19 of 37 - 51% 2 of 5 - 40% Landed Attempted
UFC 318: Holloway vs. Poirier 3,http://ufcstats.com/event-details/b8e2f10efb6eca85,http://ufcstats.com/fight-details/37bc72d5d211b189,Adam Fugitt | Islam Dulatov,a01a62132460a98d | e803242fb2e41112,Islam Dulatov,win,KO/TKO,1,4:06,Welterweight,"{""rows"": [{""Fighter"": [""Adam Fugitt"", ""Islam Dulatov""], ""KD"": [""0"", ""1""], ""Sig. str."": [""14 of 27"", ""21 of 41""], ""Sig. str. %"": [""51%"", ""51%""], ""Total str."": [""16 of 29"", ""23 of 44""], ""Td"": [""0 of 3"", ""0 of 0""], ""Td %"": [""0%"", ""---""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""0:59"", ""0:02""]}], ""fighters"": [""Adam Fugitt"", ""Islam Dulatov""]}",Per round RD1 14 of 27 - 51% 21 of 41 - 51% Landed Attempted
UFC 318: Holloway vs. Poirier 3,http://ufcstats.com/event-details/b8e2f10efb6eca85,http://ufcstats.com/fight-details/798652dbea086910,Jimmy Crute | Marcin Prachnio,70e1f8a821b72c8b | 6370c1c1e12723d5,Jimmy Crute,win,Submission,1,4:42,Light Heavyweight,"{""rows"": [{""Fighter"": [""Jimmy Crute"", ""Marcin Prachnio""], ""KD"": [""0"", ""0""], ""Sig. str."": [""5 of 18"", ""21 of 36""], ""Sig. str. %"": [""27%"", ""58%""], ""Total str."": [""11 of 27"", ""37 of 54""], ""Td"": [""3 of 6"", ""0 of 0""], ""Td %"": [""50%"", ""---""], ""Sub. att"": [""2"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""2:18"", ""0:08""]}], ""fighters"": [""Jimmy Crute"", ""Marcin Prachnio""]}",Per round RD1 5 of 18 - 27% 21 of 36 - 58% Landed Attempted
UFC 318: Holloway vs. Poirier 3,http://ufcstats.com/event-details/b8e2f10efb6eca85,http://ufcstats.com/fight-details/182ee320edb1b5ed,Ryan Spann | Lukasz Brzeski,a67f5afa8d6a1b80 | 0c25d0a5e8cdbf19,Ryan Spann,win,Submission,1,2:47,Heavyweight,"{""rows"": [{""Fighter"": [""Ryan Spann"", ""Lukasz Brzeski""], ""KD"": [""0"", ""0""], ""Sig. str."": [""8 of 19"", ""5 of 8""], ""Sig. str. %"": [""42%"", ""62%""], ""Total str."": [""8 of 19"", ""23 of 28""], ""Td"": [""1 of 1"", ""0 of 0""], ""Td %"": [""100%"", ""---""], ""Sub. att"": [""2"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""2:14"", ""0:00""]}], ""fighters"": [""Ryan Spann"", ""Lukasz Brzeski""]}",Per round RD1 8 of 19 - 42% 5 of 8 - 62% Landed Attempted
